등록번호,학원명,지역,주소,학년상태,공시학년,과목별학년,이전공개학년,등록근거,보류문구,후기검토단서,기존순위대상,점검일
3000060199,하이매쓰수학교습소,jamsil,서울특별시 송파구 올림픽로35길 112,공시 근거 있음,"초등저학년, 초등고학년, 중등","{""math"": ""초등저학년, 초등고학년, 중등""}","초등저학년, 초등고학년","[{""registrationId"": ""3000060199"", ""field"": ""le_crse_list_nm"", ""text"": ""초등수학1(주1회,회120분)"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000060199"", ""field"": ""course_names"", ""text"": ""초등수학1"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000060199"", ""field"": ""course_names"", ""text"": ""초등수학2"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000060199"", ""field"": ""course_names"", ""text"": ""초등수학3"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000060199"", ""field"": ""course_names"", ""text"": ""중등수학1"", ""bands"": [""middle""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000060199"", ""field"": ""course_names"", ""text"": ""중등수학2"", ""bands"": [""middle""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000022285,한맥국어고등관학원,jamsil,서울특별시 송파구 양재대로71길 1-14,공시 근거 있음,고등,"{""korean"": ""고등"", ""general"": """"}",,"[{""registrationId"": ""3000022285"", ""field"": ""name"", ""text"": ""한맥국어고등관학원"", ""bands"": [""high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000027831,한맥국어중등,jamsil,서울특별시 송파구 위례성대로16길 5,공시 근거 있음,중등,"{""korean"": ""중등""}",중등,"[{""registrationId"": ""3000027831"", ""field"": ""name"", ""text"": ""한맥국어중등2관학원"", ""bands"": [""middle""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000034614"", ""field"": ""name"", ""text"": ""한맥국어중등3관학원"", ""bands"": [""middle""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],"{""middle"": 1}",아니오,2026-09-19
3000054199,한우리독서교실송파잠실래미안아이파크점논술교습소,jamsil,서울특별시 송파구 올림픽로35길 45,공시 근거 있음,"초등저학년, 초등고학년, 중등","{""korean"": ""초등저학년, 초등고학년, 중등""}",이전 등록부: 학년 없음,"[{""registrationId"": ""3000054199"", ""field"": ""le_crse_list_nm"", ""text"": ""초등1~3학년논술(4.2주)(주1회, 회당140분)"", ""bands"": [""elem_low""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000054199"", ""field"": ""course_names"", ""text"": ""초등1~3학년논술"", ""bands"": [""elem_low""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000054199"", ""field"": ""course_names"", ""text"": ""초등4~6학년논술"", ""bands"": [""elem_high""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000054199"", ""field"": ""course_names"", ""text"": ""중등1~3학년논술"", ""bands"": [""middle""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000017722,한우리독서토론논술장미점국어교습소,jamsil,서울특별시 송파구 올림픽로35길 112,공시 근거 있음,"초등저학년, 초등고학년, 중등","{""korean"": ""초등저학년, 초등고학년, 중등""}",이전 등록부: 학년 없음,"[{""registrationId"": ""3000017722"", ""field"": ""le_crse_list_nm"", ""text"": ""초등국어5,6(4주)(주1회, 회170분)"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000017722"", ""field"": ""course_names"", ""text"": ""초등국어5,6"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000017722"", ""field"": ""course_names"", ""text"": ""중등국어"", ""bands"": [""middle""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000017722"", ""field"": ""course_names"", ""text"": ""초등국어1,2,3"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000017722"", ""field"": ""course_names"", ""text"": ""초등국어4"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000032628,한우리잠실리센츠독서논술교습소,jamsil,서울특별시 송파구 올림픽로 145,공시 근거 있음,"초등저학년, 초등고학년, 중등","{""korean"": ""초등저학년, 초등고학년, 중등""}","초등저학년, 초등고학년","[{""registrationId"": ""3000032628"", ""field"": ""le_crse_list_nm"", ""text"": ""초등(주1회,회150분)"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000032628"", ""field"": ""course_names"", ""text"": ""초등"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000032628"", ""field"": ""course_names"", ""text"": ""중등"", ""bands"": [""middle""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
14008,해오름국어교습소,jamsil,서울특별시 송파구 올림픽로 203,공시 근거 있음,"초등저학년, 초등고학년, 중등, 고등","{""korean"": ""초등저학년, 초등고학년, 중등, 고등""}","초등저학년, 초등고학년","[{""registrationId"": ""14008"", ""field"": ""le_crse_list_nm"", ""text"": ""초등국어(4주)(주2회,회115분)"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""14008"", ""field"": ""course_names"", ""text"": ""초등국어"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""14008"", ""field"": ""course_names"", ""text"": ""중등국어"", ""bands"": [""middle""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""14008"", ""field"": ""course_names"", ""text"": ""고등국어"", ""bands"": [""high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""14008"", ""field"": ""course_names"", ""text"": ""고등국어특강"", ""bands"": [""high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000028534,1교시국어영역국어교습소,mokdong,서울특별시 양천구 목동동로 100,공시 근거 있음,"초등저학년, 초등고학년, 중등, 고등","{""korean"": ""초등저학년, 초등고학년, 중등, 고등""}","초등저학년, 초등고학년","[{""registrationId"": ""3000028534"", ""field"": ""le_crse_list_nm"", ""text"": ""초등국어"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000028534"", ""field"": ""course_names"", ""text"": ""초등국어"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000028534"", ""field"": ""course_names"", ""text"": ""중등국어"", ""bands"": [""middle""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000028534"", ""field"": ""course_names"", ""text"": ""고등국어"", ""bands"": [""high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000019475,200수학교습소,mokdong,서울특별시 양천구 목동서로2길 22,공시 근거 있음,"초등저학년, 초등고학년","{""math"": ""초등저학년, 초등고학년""}",이전 등록부: 학년 없음,"[{""registrationId"": ""3000019475"", ""field"": ""le_crse_list_nm"", ""text"": ""초등수학"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000035737,90점수학교습소,mokdong,서울특별시 양천구 목동서로 77,공시 근거 있음,"중등, 고등","{""math"": ""중등, 고등""}",중등,"[{""registrationId"": ""3000035737"", ""field"": ""le_crse_list_nm"", ""text"": ""중등수학1"", ""bands"": [""middle""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035737"", ""field"": ""course_names"", ""text"": ""중등수학1"", ""bands"": [""middle""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035737"", ""field"": ""course_names"", ""text"": ""중등수학2"", ""bands"": [""middle""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035737"", ""field"": ""course_names"", ""text"": ""고등수학1"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035737"", ""field"": ""course_names"", ""text"": ""고등수학2"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035737"", ""field"": ""course_names"", ""text"": ""중등수학3"", ""bands"": [""middle""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000014853,가나과학교습소,mokdong,서울특별시 양천구 목동서로 349,공시 근거 있음,중등,"{""science"": ""중등""}",중등,"[{""registrationId"": ""3000014853"", ""field"": ""le_crse_list_nm"", ""text"": ""과학(중등)"", ""bands"": [""middle""], ""subjects"": [""science""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000017520,가온수학교습소,mokdong,서울특별시 양천구 목동서로 340,공시 근거 있음,고등,"{""math"": ""고등""}",고등,"[{""registrationId"": ""3000017520"", ""field"": ""le_crse_list_nm"", ""text"": ""수학(고1)"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000036007,갈산하연과학교습소,mokdong,서울특별시 양천구 목동동로 130,공시 근거 있음,"초등저학년, 초등고학년, 중등","{""science"": ""초등저학년, 초등고학년, 중등""}","초등저학년, 초등고학년","[{""registrationId"": ""3000036007"", ""field"": ""le_crse_list_nm"", ""text"": ""초등과학1"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""science""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000036007"", ""field"": ""course_names"", ""text"": ""초등과학1"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""science""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000036007"", ""field"": ""course_names"", ""text"": ""초등과학2"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""science""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000036007"", ""field"": ""course_names"", ""text"": ""중등과학"", ""bands"": [""middle""], ""subjects"": [""science""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000038015,감옥수학교습소,mokdong,서울특별시 양천구 목동서로 77,공시 근거 있음,고등,"{""math"": ""고등""}",고등,"[{""registrationId"": ""3000038015"", ""field"": ""le_crse_list_nm"", ""text"": ""고등수학3"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000038015"", ""field"": ""course_names"", ""text"": ""고등수학3"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000038015"", ""field"": ""course_names"", ""text"": ""고등대수특강"", ""bands"": [""high""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000038015"", ""field"": ""course_names"", ""text"": ""고등미적특강1"", ""bands"": [""high""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000038015"", ""field"": ""course_names"", ""text"": ""고등미적특강2"", ""bands"": [""high""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000038015"", ""field"": ""course_names"", ""text"": ""고등확통특강"", ""bands"": [""high""], ""subjects"": [], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000038015"", ""field"": ""course_names"", ""text"": ""고등수학1"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000038015"", ""field"": ""course_names"", ""text"": ""고등수학2"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000035613,강남쌤수학교습소,mokdong,서울특별시 양천구 목동남로4길 6-23,공시 근거 있음,"초등저학년, 초등고학년, 중등, 고등","{""math"": ""초등저학년, 초등고학년, 중등, 고등""}",이전 등록부: 학년 없음,"[{""registrationId"": ""3000035613"", ""field"": ""course_names"", ""text"": ""초등수학"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035613"", ""field"": ""course_names"", ""text"": ""중등수학"", ""bands"": [""middle""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035613"", ""field"": ""course_names"", ""text"": ""고등수학"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035613"", ""field"": ""course_names"", ""text"": ""중등수학2"", ""bands"": [""middle""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000032883,강민경국어교습소,mokdong,서울특별시 양천구 목동서로 377,공시 근거 있음,고등,"{""korean"": ""고등""}",고등,"[{""registrationId"": ""3000032883"", ""field"": ""le_crse_list_nm"", ""text"": ""국어고등"", ""bands"": [""high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000015039,강봉구국어교습소,mokdong,서울특별시 양천구 목동서로 67,공시 근거 있음,고등,"{""korean"": ""고등""}",고등,"[{""registrationId"": ""3000015039"", ""field"": ""le_crse_list_nm"", ""text"": ""국어A(고등)"", ""bands"": [""high""], ""subjects"": [""korean""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000041009,개별맞춤수학교습소,mokdong,서울특별시 양천구 목동동로 130,공시 근거 있음,"초등저학년, 초등고학년, 중등, 고등","{""math"": ""초등저학년, 초등고학년, 중등, 고등""}",고등,"[{""registrationId"": ""3000041009"", ""field"": ""le_crse_list_nm"", ""text"": ""고등수학"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000041009"", ""field"": ""course_names"", ""text"": ""고등수학"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000041009"", ""field"": ""course_names"", ""text"": ""초등수학"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000041009"", ""field"": ""course_names"", ""text"": ""중등수학"", ""bands"": [""middle""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000043973,경수학교습소,mokdong,서울특별시 양천구 목동동로 393,공시 근거 있음,고등,"{""math"": ""고등""}",고등,"[{""registrationId"": ""3000043973"", ""field"": ""le_crse_list_nm"", ""text"": ""수학A(고등)"", ""bands"": [""high""], ""subjects"": [""math""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
3000035286,경인하연과학교습소,mokdong,서울특별시 양천구 목동동로 430,공시 근거 있음,"초등저학년, 초등고학년, 중등","{""science"": ""초등저학년, 초등고학년, 중등""}","초등저학년, 초등고학년","[{""registrationId"": ""3000035286"", ""field"": ""le_crse_list_nm"", ""text"": ""초등과학1"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""science""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035286"", ""field"": ""course_names"", ""text"": ""초등과학1"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""science""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035286"", ""field"": ""course_names"", ""text"": ""초등과학2"", ""bands"": [""elem_low"", ""elem_high""], ""subjects"": [""science""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}, {""registrationId"": ""3000035286"", ""field"": ""course_names"", ""text"": ""중등과학"", ""bands"": [""middle""], ""subjects"": [""science""], ""url"": ""https://open.neis.go.kr/hub/acaInsTiInfo""}]",[],{},아니오,2026-09-19
